1|en|Y|Payment Expense Type Code||2005-06-21 15:47:00
2|en|Y|Node Key||2005-06-21 15:47:00
3|en|Y|MetaData Key||2005-06-21 15:47:00
4|en|Y|Previous Node Key||2005-06-21 15:47:00
5|en|Y|Account Code||2005-06-21 15:47:00
6|en|Y|Address Key||2005-06-21 15:47:00
7|en|Y|Address Type||2005-06-21 15:47:00
8|en|Y|Identifies the Company Journal Address Record||2005-06-21 15:47:00
9|en|Y|Is Deleted||2005-06-21 15:47:00
6708|en|Y|Target Page Number||2013-07-20 02:10:00
6709|en|Y|Change Type||2013-07-20 02:10:00
6710|en|Y|Source Attachment ID||2013-07-20 02:10:00
6711|en|Y|Target Attachment ID||2013-07-20 02:10:00
6712|en|Y|Is New Attachment||2013-07-20 02:10:00
6713|en|Y|Creation Date||2013-07-20 02:10:00
6714|en|Y|Invoice Capture Task Definition Key||2013-07-20 02:10:00
6715|en|Y|Output Invoice Capture Task Definition Key||2013-07-20 02:10:00
6716|en|Y|Prompt User on Copy Purchase Request||2013-07-20 02:10:00
6717|en|Y|Provider Account Number Hash||2013-07-20 02:10:00
6718|en|Y|Convert Engine Code||2013-07-20 02:10:00
6719|en|Y|Image Page Count||2013-07-20 02:10:00
6725|en|Y|Content Extractor||2013-07-20 02:10:00
6726|en|Y|First Approval Date||2013-07-20 02:10:00
6727|en|Y|DW Match Category Code||2013-07-20 02:10:00
6728|en|Y|Has Unapproved Vendor Address||2013-07-20 02:10:00
6729|en|Y|Has  Exceptions||2013-07-20 02:10:00
6720|en|Y|Conversion Status||2013-07-20 02:10:00
6721|en|Y|Is Original||2013-07-20 02:10:00
6722|en|Y|Is Obsolete||2013-07-20 02:10:00
6723|en|Y|Task Type State||2013-07-20 02:10:00
6724|en|Y|Task Type State||2013-07-20 02:10:00
7138|en|Y|VAT Rate One||2015-02-07 02:41:00
7139|en|Y|VAT Rate Two||2015-02-07 02:41:00
7140|en|Y|Amount without VAT||2015-02-07 02:41:00
7141|en|Y|VAT Amount||2015-02-07 02:41:00
7142|en|Y|VAT Rate||2015-02-07 02:41:00
7143|en|Y|Amount without VAT||2015-02-07 02:41:00
7144|en|Y|Payment Request Key||2015-03-14 02:12:00
7145|en|Y|Purchase Order Key||2015-03-14 02:12:00
7146|en|Y|Tax Group Key||2015-03-14 02:12:00
7147|en|Y|Name||2015-03-14 02:12:00
7148|en|Y|Start Date||2015-03-14 02:12:00
7149|en|Y|End Date||2015-03-14 02:12:00
7150|en|Y|Company Location||2015-03-14 02:12:00
7151|en|Y|Tax Rate Type Key||2015-03-14 02:12:00
7152|en|Y|Tax Group Key||2015-03-14 02:12:00
7153|en|Y|Pet Code||2015-03-14 02:12:00
7154|en|Y|Tax Group Key||2015-03-14 02:12:00
7155|en|Y|Name||2015-03-14 02:12:00
7156|en|Y|Start Date||2015-03-14 02:12:00
7157|en|Y|End Date||2015-03-14 02:12:00
7158|en|Y|Company Location||2015-03-14 02:12:00
7159|en|Y|Tax Group Key||2015-03-14 02:12:00
7160|en|Y|Vendor Key||2015-03-14 02:12:00
7161|en|Y|Tax Group Key||2015-03-14 02:12:00
7162|en|Y|Tax Rate Type Key||2015-03-14 02:12:00
7163|en|Y|VAT Tax Rate Field||2015-03-14 02:12:00
7164|en|Y|Product Code||2015-03-14 02:12:00
7165|en|Y|Import Hash Code||2015-03-14 02:12:00
7166|en|Y|Allocation Version||2015-03-14 02:12:00
7167|en|Y|Has Sponsorship||2015-03-14 02:12:00
7168|en|Y|Prompt for purchase order item match||2015-04-11 03:33:00
7169|en|Y|Cash Advance ID||2015-04-11 03:33:00
7170|en|Y|Receipt Image Available||2015-04-11 03:33:00
7171|en|Y|Task Definition Group Key||2015-04-11 03:33:00
7172|en|Y|Task Definition Group Key||2015-04-11 03:33:00
7173|en|Y|Task Definition Key||2015-04-11 03:33:00
7174|en|Y|Setting Level||2015-04-11 03:33:00
7175|en|Y|Task Definition Group Key||2015-04-11 03:33:00
7176|en|Y|Move To Enabled||2015-04-11 03:33:00
7177|en|Y|PO Numbers||2015-04-11 03:33:00
7178|en|Y|PO Number||2015-04-11 03:33:00
7179|en|Y|Receipt Key||2015-05-16 02:25:00
7180|en|Y|Goods Receipt Note Number||2015-05-16 02:25:00
7181|en|Y|Delivery Slip Number||2015-05-16 02:25:00
7227|en|Y|Include in Attendee total||2015-07-11 03:08:00
7228|en|Y|Show Cost per Attendee||2015-07-11 03:08:00
7229|en|Y|Allow Edit Cost Per Attendee||2015-07-11 03:08:00
7230|en|Y|Allow No Shows||2015-07-11 03:08:00
7231|en|Y|Allow Edit Attendee Count||2015-07-11 03:08:00
7232|en|Y|Include user as attendee by default||2015-07-11 03:08:00
7233|en|Y|Display Add new attendee button||2015-07-11 03:08:00
7234|en|Y|Default Attendee Type Key||2015-07-11 03:08:00
7235|en|Y|Allocated received quantity||2015-07-11 03:08:00
7236|en|Y|Quantity||2015-07-11 03:08:00
7237|en|Y|Quantity||2015-07-11 03:08:00
7238|en|Y|Received Quantity||2015-07-11 03:08:00
7239|en|Y|Line Quantity||2015-07-11 03:08:00
7240|en|Y|Has Duplicate CFD||2015-07-11 03:08:00
7241|en|Y|Request Line Item Key||2015-08-15 02:32:00
7242|en|Y|Attendees||2015-08-15 02:32:00
7243|en|Y|Version Number||2015-08-15 02:32:00
7244|en|Y|Request Key||2015-08-15 02:32:00
7245|en|Y|Period Month||2015-08-15 02:32:00
7246|en|Y|Transaction Amount||2015-08-15 02:32:00
7247|en|Y|Approved Amount||2015-08-15 02:32:00
7248|en|Y|Attendee Approved Amount||2015-08-15 02:32:00
7249|en|Y|Is Amount Edited||2015-08-15 02:32:00
7250|en|Y|Is Submitted||2015-08-15 02:32:00
7251|en|Y|Instance Count||2015-08-15 02:32:00
7252|en|Y|Attendee Entry Custom 1||2015-08-15 02:32:00
7253|en|Y|Attendee Entry Custom 2||2015-08-15 02:32:00
7254|en|Y|Attendee Entry Custom 3||2015-08-15 02:32:00
7255|en|Y|Attendee Entry Custom 4||2015-08-15 02:32:00
7256|en|Y|Attendee Entry Custom 5||2015-08-15 02:32:00
7257|en|Y|Total Group Field Value||2015-08-15 02:32:00
7258|en|Y|Attendee List Form Key||2015-08-15 02:32:00
7259|en|Y|Enable Attendee||2015-08-15 02:32:00
7260|en|Y|Ledger Key||2015-08-15 02:32:00
7261|en|Y|Account Code||2015-08-15 02:32:00
7262|en|Y|Attendees||2015-08-15 02:32:00
7263|en|Y|Is Purchase Order line Associated||2015-08-15 02:32:00
7264|en|Y|Is Receipt Associated||2015-08-15 02:32:00
7265|en|Y|Tax ID||2015-08-15 02:32:00
7266|en|Y|Is Multiple PO||2015-09-19 03:32:00
7308|en|Y|Allow Run Now||2016-04-16 01:28:00
7309|en|Y|Allow Cash Advance Image Attachment||2016-04-16 01:28:00
7310|en|Y|Allow Multiple Cash Advance On Report||2016-04-16 01:28:00
7311|en|Y|Cash Advance Form Key||2016-04-16 01:28:00
7312|en|Y|Financial Integration Enabled||2016-04-16 01:28:00
7313|en|Y|Utilize Rich Data Receipts||2016-04-16 01:28:00
7314|en|Y|PO Line Associated||2016-04-16 01:28:00
7315|en|Y|PR Line Associated||2016-04-16 01:28:00
7316|en|Y|Approved Amount Before Booking||2016-04-16 01:28:00
7317|en|Y|External Account Identifier||2016-05-14 02:46:00
7318|en|Y|PO Receipt Form Key||2016-05-14 02:46:00
7319|en|Y|User Profile UUID||2016-05-14 02:46:00
7320|en|Y|Journal Net of Total Adjusted Tax V2||2017-01-06 23:23:00
7321|en|Y|Journal Net of Total Adjusted Reclaim Tax V2||2017-01-06 23:23:00
7322|en|Y|Merchant Tax ID||2016-05-14 02:46:00
7323|en|Y|Employee Key||2016-05-14 02:46:00
7324|en|Y|VAT Tax Amount Two||2016-05-14 02:46:00
7325|en|Y|VAT Tax Amount Three||2016-05-14 02:46:00
7326|en|Y|VAT Tax Amount Four||2016-05-14 02:46:00
7327|en|Y|Tax Code Two||2016-05-14 02:46:00
7328|en|Y|Tax Code Three||2016-05-14 02:46:00
7329|en|Y|Tax Code Four||2016-05-14 02:46:00
7330|en|Y|Prorated Amount Without VAT||2016-05-14 02:46:00
7331|en|Y|Location Key||2016-05-14 02:46:00
7332|en|Y|Has Merchant Tax ID||2016-05-14 02:46:00
7333|en|Y|Total Route Distance (km)||2016-05-14 02:46:00
7334|en|Y|PO Receipt Entry Enabled||2016-06-18 01:47:00
7335|en|Y|Receipt Type||2016-06-18 01:47:00
7336|en|Y|VAT Amount 2||2016-06-18 01:47:00
7337|en|Y|VAT Amount 3||2016-06-18 01:47:00
7338|en|Y|VAT Amount 4||2016-06-18 01:47:00
7339|en|Y|VAT Tax Code 2||2016-06-18 01:47:00
7340|en|Y|VAT Tax Code 3||2016-06-18 01:47:00
7341|en|Y|VAT Tax Code 4||2016-06-18 01:47:00
7342|en|Y|VAT Rate 2||2016-06-18 01:47:00
7343|en|Y|VAT Rate 3||2016-06-18 01:47:00
7344|en|Y|VAT Rate 4||2016-06-18 01:47:00
7345|en|Y|Consolidate PO for Vendor||2016-06-18 01:47:00
7346|en|Y|Receipt Type||2016-06-18 01:47:00
7347|en|Y|Is Visiable in Content Extraction||2016-06-18 07:03:00
7387|en|Y|Date of Birth||2016-12-10 02:38:00
7388|en|Y|Country of Origin||2016-12-10 02:38:00
7389|en|Y|Citizenship||2016-12-10 02:38:00
7390|en|Y|Occupation||2016-12-10 02:38:00
7391|en|Y|Secondary Account Number||2016-12-10 02:38:00
7392|en|Y|Secondary Routing Number||2016-12-10 02:38:00
7393|en|Y|Bank Account Owner Type||2016-12-10 02:38:00
7394|en|Y|Phone Number||2016-12-10 02:38:00
7395|en|Y|Date of Birth||2016-12-10 02:38:00
7396|en|Y|Country of Origin||2016-12-10 02:38:00
7397|en|Y|Citizenship||2016-12-10 02:38:00
7398|en|Y|Occupation||2016-12-10 02:38:00
7399|en|Y|Prorated Tax||2016-12-10 02:38:00
7400|en|Y|VAT Amount||2016-12-10 02:38:00
7401|en|Y|VAT Tax Code||2016-12-10 02:38:00
7402|en|Y|VAT Rate||2016-12-10 02:38:00
7403|en|Y|VAT Type||2016-12-10 02:38:00
7404|en|Y|System Received Date||2017-01-06 23:23:00
7405|en|Y|Maximum VAT Amount Per Attendee||2017-01-21 03:20:00
7406|en|Y|Employee Key||2017-01-21 03:20:00
7407|en|Y|Company Name without Address||2017-07-09 00:27:00
7408|en|Y|Retention Policy||2017-08-12 00:46:00
6813|en|Y|Close Day on Wednesday||2013-12-14 05:13:00
6814|en|Y|Close Day on Thursday||2013-12-14 05:13:00
6815|en|Y|Close Day on Friday||2013-12-14 05:13:00
6816|en|Y|Close Day on Saturday||2013-12-14 05:13:00
6817|en|Y|Close Day on Sunday||2013-12-14 05:13:00
6818|en|Y|Consolidated Vendor||2013-12-14 05:13:00
6819|en|Y|Vendor Name||2013-12-14 05:13:00
6820|en|Y|Invoice Capture Task Definition Key||2013-12-14 05:13:00
6821|en|Y|Employee Key||2013-12-14 05:13:00
6822|en|Y|Employee Key||2013-12-14 05:13:00
6823|en|Y|Task Processor||2013-12-14 05:13:00
6824|en|Y|Recurring Request Key||2014-01-18 04:18:00
6825|en|Y|Frequency||2014-01-18 04:18:00
6826|en|Y|Start Date||2014-01-18 04:18:00
6827|en|Y|End Date||2014-01-18 04:18:00
6828|en|Y|Day of the month||2014-01-18 04:18:00
6829|en|Y|Second day of the month||2014-01-18 04:18:00
6830|en|Y|Last pay date||2014-01-18 04:18:00
6831|en|Y|Custom 16||2014-01-18 04:18:00
6832|en|Y|Custom 17||2014-01-18 04:18:00
6833|en|Y|Custom 18||2014-01-18 04:18:00
6834|en|Y|Custom 19||2014-01-18 04:18:00
6835|en|Y|Custom 20||2014-01-18 04:18:00
6859|en|Y|Vendor Tax Id||2014-01-18 04:19:00
6860|en|Y|Receipt Review Rule Key||2014-02-08 04:23:00
6861|en|Y|Posted Amount||2014-02-08 04:23:00
6862|en|Y|Currency Key||2014-02-08 04:23:00
6863|en|Y|Foreign Or Domestic||2014-02-08 04:23:00
6864|en|Y|Receipt Review Rule Key||2014-02-08 04:23:00
6865|en|Y|Expense Type Key||2014-02-08 04:23:00
6866|en|Y|Receipt Review Rule Key||2014-02-08 04:23:00
6867|en|Y|Language Code||2014-02-08 04:23:00
6868|en|Y|Is Localized||2014-02-08 04:23:00
6869|en|Y|Name||2014-02-08 04:23:00
6870|en|Y|Import can edit bank account information||2014-02-08 04:23:00
6871|en|Y|Employee email notification||2014-02-08 04:23:00
6872|en|Y|Attendee Type Key||2014-02-08 04:23:00
6873|en|Y|Domestic Travel Flag||2014-03-08 05:09:00
6874|en|Y|Is Non Employee||2014-03-08 05:09:00
6875|en|Y|Feature Key||2014-03-08 05:09:00
6876|en|Y|Feature Key||2014-03-08 05:09:00
6877|en|Y|System Record||2014-03-08 05:09:00
6878|en|Y|Send Email Received Acknowledgement||2014-03-08 05:09:00
6879|en|Y|Employee Key||2014-04-12 04:21:00
6880|en|Y|Year||2014-04-12 04:21:00
6921|en|Y|Tax Validation Level||2014-07-12 03:25:00
6922|en|Y|Request Line Item Key||2014-07-12 03:25:00
6923|en|Y|Calculated Tax Amount||2014-07-12 03:25:00
6924|en|Y|Calculated Tax Rate||2015-11-02 22:17:00
6925|en|Y|Request Key||2014-07-12 03:25:00
6926|en|Y|Tax Reference ID||2014-07-12 03:25:00
6927|en|Y|Calculated Tax Amount||2014-07-12 03:25:00
6928|en|Y|Tax Rate||2014-07-12 03:25:00
6929|en|Y|Image ID||2014-07-12 03:25:00
6930|en|Y|Purchase Request Key||2014-07-12 03:25:00
6931|en|Y|Include in PO Transmission||2014-07-12 03:25:00
6932|en|Y|Purchase Request Item Key||2014-07-12 03:25:00
6933|en|Y|Calculated Tax Amount||2014-07-12 03:25:00
6934|en|Y|Tax Rate||2014-07-12 03:25:00
6935|en|Y|Purchase Request Key||2014-07-12 03:25:00
6936|en|Y|Tax Reference ID||2014-07-12 03:25:00
6937|en|Y|Calculated Tax Amount||2014-07-12 03:25:00
6938|en|Y|Tax Rate||2014-07-12 03:25:00
6939|en|Y|Commodity Code||2014-07-12 03:25:00
6940|en|Y|Vendor identification||2014-07-12 03:25:00
6941|en|Y|Vendor name||2014-07-12 03:25:00
6942|en|Y|Vendor identification||2014-07-12 03:25:00
6943|en|Y|Vendor name||2014-07-12 03:25:00
6944|en|Y|Visa Fee indicator||2014-07-12 03:25:00
6945|en|Y|Type of Travel Visa issued||2014-07-12 03:25:00
