1|en|Y|Default Employee Information||2005-06-21 15:49:00
2|en|Y|Default Report Information||2005-06-21 15:49:00
3|en|Y|*Default||2012-10-24 12:01:00
4|en|Y|VendorList*||2012-10-24 12:02:00
5|en|Y|Required Fields||2005-06-21 15:50:00
6|en|Y|Attendees*||2012-10-24 12:01:00
7|en|Y|Mileage||2013-05-08 11:14:00
8|en|Y|System Form||2005-06-21 15:50:00
9|en|Y|Default Allocation Form||2005-06-21 15:51:00
10|en|Y|Default Authorization Request Information||2008-03-14 17:20:00
11|en|Y|Default Category Form||2005-06-21 15:51:00
12|en|Y|Default Airfare Expense Category Form||2005-06-21 15:51:00
13|en|Y|Default Car Rental Expense Category Form||2005-06-21 15:51:00
14|en|Y|Default Lodging Expense Category Form||2005-06-21 15:51:00
15|en|Y|Payment Request Header Form||2013-10-18 19:22:00
16|en|Y|Payment Req Line Item wo/tax||2017-03-12 03:34:00
17|en|Y|Payment Request Allocation Form||2005-11-03 19:11:00
18|en|Y|Payment Vendor Form||2005-11-03 19:11:00
1019|en|Y|Airfare*||2017-02-06 11:03:00
1020|en|Y|Default Attendee Form||2007-07-26 21:29:00
1021|en|Y|Default Expense Detail View||2009-04-17 20:08:00
1022|en|Y|Default Car Form||2010-02-19 21:13:00
1024|en|Y|Personal Car Form-1024||2010-02-19 21:13:00
1025|en|Y|UK Personal Car Form||2011-09-22 10:56:00
1027|en|Y|UK Company Car Form||2011-09-22 10:56:00
1028|en|Y|Default Request Header Form||2010-08-21 08:48:00
1029|en|Y|Default Air Segment Form||2010-08-21 08:49:00
1030|en|Y|Default Car Rental Segment Form||2010-08-21 08:49:00
1031|en|Y|Default Hotel Segment Form||2010-08-21 08:49:00
1032|en|Y|Default Limo Segment Form||2010-08-21 08:49:00
1033|en|Y|Default Rail Segment Form||2010-08-21 08:49:00
1034|en|Y|Default Taxi Segment Form||2010-08-21 08:49:00
1035|en|Y|Default Segment Form||2010-08-21 08:49:00
1036|en|Y|Default Parking Segment Form||2010-08-21 08:49:00
1037|en|Y|03 VendorList*+NumberDays*||2011-03-25 15:25:00
1038|en|Y|03 VendorList*+Depart/Arrive*+VATDE*||2011-03-28 15:36:00
1039|en|Y|NoReceipt||2012-10-24 12:02:00
1040|en|Y|VendorName*||2012-10-24 12:02:00
1041|en|Y|NoVendor||2012-10-24 12:03:00
1042|en|Y|Miscellaneous*+Comments*||2012-10-24 12:03:00
1043|en|Y|08 Miscellaneous*+Comments*+VATDE*||2011-03-28 15:37:00
1044|en|Y|CustomList*Relocation||2012-10-24 12:03:00
1045|en|Y|Default Request Allocation Form||2010-12-18 04:20:00
1046|en|Y|Default Request Exception Form||2010-12-18 04:20:00
1047|en|Y|Default Attendee Detail View||2011-01-22 03:48:00
1048|en|Y|Central Reconciliation Travel Related Invoice Columns||2012-07-14 02:05:00
1049|en|Y|Central Reconciliation Travel Related Invoice Header||2012-07-14 02:05:00
1050|en|Y|Default Dining Segment Form||2011-03-19 02:58:00
1051|en|Y|Default Event Segment Form||2011-03-19 02:58:00
1052|en|Y|Default PO Header Form||2011-03-19 02:58:00
1053|en|Y|Default PO Line Item Form||2011-03-19 02:58:00
1054|en|Y|BusinessPurpose*||2012-10-24 12:01:00
1055|en|Y|Attendees*+BusinessPurpose*||2012-10-24 12:01:00
1056|en|Y|03 VendorList*+From/To||2011-03-25 15:19:00
1057|en|Y|04 VendorName*+From/To||2011-03-25 15:23:00
1058|en|Y|04 VendorName*+NumberDays*||2011-03-25 15:26:00
1059|en|Y|VendorList*+BusinessPurpose*||2012-10-24 12:02:00
1060|en|Y|VendorName*+BusinessPurpose*||2012-10-24 12:02:00
1061|en|Y|Copy of 06 NoReceipt||2011-03-25 16:04:00
1062|en|Y|BusinessPurpose*-NoVendor||2013-05-08 11:20:00
1063|en|Y|Copy of 04 VendorName*+BusinessPurpose*||2011-03-28 15:06:00
1064|en|Y|VendorList*+BusinessPurpose*+Invoice||2012-10-24 12:02:00
1065|en|Y|08 Miscellaneous*+Comments*+VATUK*||2011-03-28 15:36:00
1066|en|Y|10 Checkbox Non-Business Calls||2011-12-06 13:03:00
1067|en|Y|11 Default+VATUK*||2011-03-30 17:00:00
1068|en|Y|CustomList*Transport||2012-10-24 12:03:00
1069|en|Y|Default Request Entry Form||2011-10-22 01:49:00
1070|en|Y|BusinessPurpose*+Invoice||2012-10-24 12:01:00
1071|en|Y|11 Default+VATDE*||2011-05-25 09:27:00
1072|en|Y|02 Attendees*+VATDEMeals/Ent*||2011-05-26 10:49:00
1073|en|Y|02 Attendees*+VATDE*+Invoice||2011-05-25 09:54:00
1074|en|Y|Attendees*+Invoice||2012-10-24 12:01:00
