1|en|Y|Employee First Name||2005-06-21 15:53:00
2|en|Y|Employee ID||2005-06-21 15:53:00
3|en|Y|Employee Last Name||2005-06-21 15:53:00
4|en|Y|Employee Middle Initial||2005-06-21 15:53:00
5|en|Y|Employee Email Address||2005-06-21 15:53:00
6|en|Y|Employee Login ID||2005-06-21 15:53:00
7|en|Y|Employee Org Unit 1||2005-06-21 15:53:00
8|en|Y|Employee Org Unit 2||2005-06-21 15:53:00
1264|en|Y|Attendee Custom 24||2013-07-20 02:10:00
1265|en|Y|Attendee Custom 25||2013-07-20 02:10:00
1266|en|Y|Payment Demand Payment Date||2013-08-24 02:15:00
1267|en|Y|Receipt Confirmation Type||2013-09-21 02:02:00
1268|en|Y|Allocation Total Tax Transaction Amount||2013-09-21 02:02:00
1269|en|Y|Allocation Total Tax Posted Amount||2013-09-21 02:02:00
1270|en|Y|Allocation Total Tax Adjusted Amount||2013-09-21 02:02:00
1271|en|Y|Allocation Total Tax Reclaim Transaction Amount||2013-09-21 02:02:00
1272|en|Y|Allocation Total Tax Reclaim Posted Amount||2013-09-21 02:02:00
1273|en|Y|Allocation Total Tax Reclaim Transaction Adjusted Amount||2013-09-21 02:02:00
1274|en|Y|Allocation Total Tax Reclaim Adjusted Amount||2013-09-21 02:02:00
1275|en|Y|Journal Net of Total Adjusted Reclaim Tax||2013-09-21 02:02:00
1276|en|Y|Journal Net of Total Adjusted Tax||2013-09-21 02:02:00
1277|en|Y|Request Segment Booking Origin||2013-10-19 03:34:00
1278|en|Y|Employee Custom 21||2013-12-14 05:14:00
1279|en|Y|Employee Custom 22||2013-12-14 05:14:00
1280|en|Y|Vendor Remit To Custom 16||2014-01-18 04:19:00
1281|en|Y|Vendor Remit To Custom 17||2014-01-18 04:19:00
1282|en|Y|Vendor Remit To Custom 18||2014-01-18 04:19:00
1283|en|Y|Vendor Remit To Custom 19||2014-01-18 04:19:00
1284|en|Y|Vendor Remit To Custom 20||2014-01-18 04:19:00
1285|en|Y|Vendor Ship From Custom 16||2014-01-18 04:19:00
1286|en|Y|Vendor Ship From Custom 17||2014-01-18 04:19:00
1287|en|Y|Vendor Ship From Custom 18||2014-01-18 04:19:00
1288|en|Y|Vendor Ship From Custom 19||2014-01-18 04:19:00
1289|en|Y|Vendor Ship From Custom 20||2014-01-18 04:19:00
1290|en|Y|Custom 16||2014-01-18 04:19:00
1291|en|Y|Custom 17||2014-01-18 04:19:00
1292|en|Y|Custom 18||2014-01-18 04:19:00
1293|en|Y|Custom 19||2014-01-18 04:19:00
1294|en|Y|Custom 20||2014-01-18 04:19:00
