1004|en|Y|Skip Vendor Approval if Vendor Is Approved||2005-06-21 15:52:00
2014|en|Y|Skip Manager Approval Exceptionl Level <50||2011-02-25 12:13:00
2097|en|Y|Skip Step if Limit Approved||2011-02-28 11:43:00
2098|en|Y|Skip Step if Limit Approved||2011-02-28 11:42:00
2099|en|Y|Skip Step if Limit Approved||2011-02-28 11:43:00
2100|en|Y|Skip Step if Limit Approved||2011-02-28 11:43:00
2166|en|Y|Skip Step if Exempt from Manager Approval = Y||2011-04-05 10:33:00
2336|en|Y|Skip Vendor Approval if Vendor Is Approved||2011-09-24 01:36:00
3862|en|Y|Skip Vendor Approval if Vendor Is Approved||2013-03-23 02:06:00
4019|en|Y|Skip if Limit Approved||2013-05-23 09:09:00
4020|en|Y|Skip Step if Exempt from Manager Approval = Y||2013-05-23 09:09:00
4209|en|Y|Skip Vendor Approval if Vendor Is Approved||2013-07-08 18:56:00
4211|en|Y|Skip if Limit Approved||2013-07-08 18:56:00
4212|en|Y|Skip if Limit Approved||2013-07-08 18:56:00
4213|en|Y|Skip if Limit Approved||2013-07-08 18:56:00
4214|en|Y|Skip if Limit Approved||2013-07-08 18:56:00
4215|en|Y|Skip if Limit Approved||2013-07-08 18:56:00
4216|en|Y|Skip & Generate Exception if Limit Approved||2013-07-08 18:56:00
4684|en|Y|Skip Vendor Approval if Vendor Is Approved||2015-08-31 05:31:00
4685|en|Y|Skip if entirely self-booked||2015-10-12 19:24:00
4686|en|Y|Skip if agency-booked||2015-10-12 22:36:00
5366|en|Y|Generate Exception if Not Limit Approved||2016-04-08 22:04:00
5367|en|Y|Create Exception if Not Limit Approved||2016-04-08 22:11:00
5368|en|Y|Skip Vendor Approval if Vendor Is Approved||2016-04-08 22:25:00
5369|en|Y|Skip if Limit Approved||2016-04-08 22:41:00
5370|en|Y|Skip if Limit Approved||2016-04-08 22:41:00
5371|en|Y|Skip if Limit Approved||2016-04-08 22:41:00
5372|en|Y|Skip if Limit Approved||2016-04-08 22:41:00
5373|en|Y|Skip if Limit Approved||2016-04-08 22:41:00
5374|en|Y|Generate Exception if Not Limit Approved||2016-04-08 22:41:00
5447|en|Y|Updated Request Amount > Approved Amount||2016-09-02 19:46:00
5448|en|Y|Always Skip||2016-09-02 19:46:00
5449|en|Y|Skip if agency-booked||2016-09-02 19:50:00
5450|en|Y|Updated Request Amount > Approved Amount||2016-09-02 19:50:00
5451|en|Y|Always Skip||2016-09-02 19:50:00
5482|en|Y|Skip if non-HR related||2017-07-27 14:08:00
5483|en|Y|Skip if <=50k RMB||2017-07-27 14:15:00
5484|en|Y|Skip if Req. Total, CA Total <=50K RMB OR Domestic||2017-08-02 07:33:00
5485|en|Y|Skip if agency-booked||2017-07-27 14:43:00
5488|en|Y|Skip if Domestic TR and CA <= 50K||2017-11-06 11:37:00
5490|en|Y|Skip if no Cash Advance||2017-09-17 12:20:00
5496|en|Y|Skip Step if Company Paid <= 50K||2017-07-29 15:29:00
5498|en|Y|CFO Approval Skip||2017-07-29 14:17:00
5499|en|Y|Skip if no Cash Advance||2017-07-29 18:37:00
5500|en|Y|If CA App. only||2017-07-31 03:52:00
5521|en|Y|Skip if Department Head/Wholesale Manager/President||2017-08-14 13:05:00
5522|en|Y|Skip If President||2017-08-14 13:05:00
5567|en|Y|Skip If President / Department Head / Wholesale Mgr||2017-08-26 08:15:00
5568|en|Y|Skip If President||2017-08-26 08:06:00
5577|en|Y|CFO Approval Notification||2017-09-14 06:25:00
5587|en|Y|Skip if Department Head/Wholesale Manager/President||2017-09-17 11:56:00
5589|en|Y|Skip if President||2017-09-17 12:20:00
5590|en|Y|Skip if Store Petty Cash <= 10K||2017-11-06 11:37:00
5606|en|Y|Email Notification||2017-09-18 11:31:00
5608|en|Y|Skip if not Department Head||2017-09-18 13:46:00
5609|en|Y|Skip if President||2017-09-18 13:46:00
5617|en|Y|If Cash Advance only||2017-09-21 15:34:00
5618|en|Y|Skip if Department Head/Wholesale Manager/President||2017-09-21 15:34:00
5619|en|Y|Skip if No Cash Advance||2017-09-21 15:34:00
5620|en|Y|CFO Approval Notification||2017-09-21 15:34:00
5621|en|Y|Skip if TR & CA Total <=50K RMB OR Domestic||2017-09-21 15:34:00
5622|en|Y|Skip if Petty Cash <= 10K||2017-09-21 15:34:00
5623|en|Y|Skip if President||2017-09-21 15:34:00
5624|en|Y|Skip if no Cash Advance||2017-09-21 15:34:00
5626|en|Y|If Cash Advance only||2017-09-21 16:43:00
5627|en|Y|Skip if Department Head/Wholesale Manager/President||2017-09-21 16:43:00
5628|en|Y|Skip if No Cash Advance||2017-09-21 16:43:00
5629|en|Y|Skip if Employee from 66K||2017-09-21 16:45:00
5630|en|Y|Skip if TR & CA Total <=50K RMB OR Domestic||2017-09-21 16:43:00
5631|en|Y|Skip if Petty Cash <= 10K||2017-09-21 16:43:00
5632|en|Y|Skip if President||2017-09-21 16:43:00
5633|en|Y|Skip if no Cash Advance||2017-09-21 16:43:00
